term,term_difference,en_tf,sm_tf
another,-0.000528364649097,0.000773907091606,0.0013022717407
digit,-0.00052515872371,0.000691997216947,0.00121715594066
round,-0.000524371580682,9.69737596538e-05,0.000621345340336
slope,-0.000518760768504,0.000111096151836,0.00062985692034
look,-0.000516839638184,0.000104505702151,0.000621345340336
up,-0.000511100496354,0.000510289104198,0.00102138960055
use,-0.00051094614657,0.0011062540543,0.00161720020087
rounded,-0.000481699246574,7.15534537252e-05,0.000553252700299
sometimes,-0.000477130465725,0.000527235974817,0.00100436644054
point,-0.000475191897831,0.00219744422361,0.00267263612144
show,-0.000456150610992,0.000488634769518,0.00094478538051
equal,-0.000436925412231,0.000839811588458,0.00127673700069
mathematical,-0.000436771062447,0.00143577653856,0.00187254760101
geometry,-0.000436530069713,0.00117215855116,0.00160868862087
negative,-0.000431557363791,0.000487693276706,0.000919250640496
graph,-0.000426735465645,0.000466980434838,0.000893715900483
usually,-0.000422218725059,0.000514055075447,0.000936273800506
often,-0.000421225191984,0.000923604448742,0.00134482964073
part,-0.000419291937101,0.000704236623505,0.00112352856061
rule,-0.000413948137788,0.000777673062855,0.00119162120064
answer,-0.00040660868977,0.000197713490556,0.000604322180326
know,-0.000405476473483,0.000156287806821,0.000561764280303
sign,-0.000403186020777,0.000277740379591,0.000680926400368
then,-0.00040157685957,0.00244129086196,0.00284286772154
when,-0.000401197183624,0.00172669781753,0.00212789500115
named,-0.000400921588202,0.00019488901212,0.000595810600322
zero,-0.000390639685654,0.000852050995017,0.00124269068067
at,-0.000389705004395,0.00295534593741,0.00334505094181
kind,-0.000388911049814,0.000257969030535,0.000646880080349
us,-0.00038725693236,0.000310692628017,0.000697949560377
that,-0.000386217625651,0.0124747797613,0.0128609973869
spiral,-0.000385323677477,9.13248027808e-05,0.000476648480257
straight,-0.000369432733755,0.000132750486516,0.000502183220271
false,-0.00036560259768,0.000332346962697,0.000697949560377
distance,-0.000365385854073,0.000494283726391,0.000859669580464
object,-0.000363107525931,0.000828513674712,0.00119162120064
each,-0.0003622786962,0.0014847341648,0.001847012861
y,-0.00035967096137,0.00132562187954,0.00168529284091
argument,-0.000355308570568,0.000776731570043,0.00113204014061
room,-0.000355043328707,8.75588315321e-05,0.000442602160239
down,-0.000354330704065,0.000139340936202,0.000493671640267
certain,-0.000353782782767,0.000437794157661,0.000791576940427
work,-0.000351745447359,0.00103564209339,0.00138738754075
write,-0.000350679166901,0.000168527213379,0.00051920638028
your,-0.000348262155547,5.17821046695e-05,0.000400044260216
after,-0.000337713240134,0.000649630040399,0.000987343280533
data,-0.000336454465197,0.000370006675184,0.000706461140381
three,-0.000334481294616,0.000772024105982,0.0011065054006
idea,-0.000333935144321,0.000440618636097,0.000774553780418
science,-0.000333043920768,0.00066281093977,0.000995854860538
half,-0.000330945962541,0.000196771997744,0.000527717960285
base,-0.000328400621533,0.000471687898899,0.000800088520432
integer,-0.000327648081193,0.0011448552596,0.0014725033408
symbol,-0.000326529760473,0.000686348260074,0.00101287802055
smaller,-0.000320398818132,0.00016476124213,0.000485160060262
square,-0.000318094469858,0.000703295130693,0.00102138960055
binary,-0.000311911487255,0.000590315993233,0.000902227480487
much,-0.000310168955847,0.000413315344544,0.000723484300391
constant,-0.000309544745159,0.000694821695384,0.00100436644054
always,-0.000301657375842,0.000413315344544,0.000714972720386
pi,-0.000298363036501,0.000101681223715,0.000400044260216
together,-0.000294418466341,0.000275857393967,0.000570275860308
program,-0.000293972854565,0.000386953545803,0.000680926400368
small,-0.00029201357955,0.000371889660808,0.000663903240359
person,-0.000283642453762,0.000193006026495,0.000476648480257
tell,-0.00027824838519,4.51916549843e-05,0.000323440040175
dürer,-0.000277573905243,0.000105447194963,0.000383021100207
direction,-0.000277395306332,0.000275857393967,0.000553252700299
some,-0.000271016287242,0.00201008715399,0.00228110344123
most,-0.000270815210207,0.00112508391055,0.00139589912075
ten,-0.000270385265001,0.000189240055247,0.000459625320248
come,-0.000269443772189,0.000190181548059,0.000459625320248
logarithm,-0.000268960015718,0.000292804264586,0.000561764280303
done,-0.000265677800941,0.000193947519308,0.000459625320248
divided,-0.000264583729348,0.000160995270882,0.00042557900023
put,-0.000262510020249,0.000120511079958,0.000383021100207
angle,-0.000261554631869,0.000538533888563,0.000800088520432
right,-0.000259900514415,0.000591257486045,0.00085115800046
famous,-0.000259571107727,9.7915252466e-05,0.000357486360193
inside,-0.000259456673642,7.24949465373e-05,0.000331951620179
give,-0.000259035310993,0.000609145849476,0.000868181160469
take,-0.000258310561787,0.000448150578594,0.000706461140381
serial,-0.000257421109237,4.04841909234e-05,0.000297905300161
chance,-0.000256784773986,0.000109213166212,0.000365997940198
next,-0.000256339162209,0.000220309318049,0.000476648480257
clause,-0.000254978077751,0.000128043022456,0.000383021100207
fallacy,-0.000254189163719,0.000162878256506,0.000417067420225
who,-0.000252483006003,0.000624209734471,0.000876692740473
run,-0.00025011803491,9.88567452782e-05,0.000348974780188
doe,-0.000249327349875,0.000763550670672,0.00101287802055
name,-0.000247420115123,0.000339878905194,0.000587299020317
forever,-0.000246912109523,1.69468706191e-05,0.000263858980142
them,-0.00024491291881,0.000623268241659,0.000868181160469
opposite,-0.000241911612466,0.000166644227755,0.000408555840221
premise,-0.000240257495012,0.000219367825236,0.000459625320248
input,-0.000236987404799,0.000333288455509,0.000570275860308
logarithmic,-0.00023686084615,9.50907740295e-05,0.000331951620179
division,-0.000236160346072,0.00035965025425,0.000595810600322
scale,-0.000233476321851,0.000183591098374,0.000417067420225
calculate,-0.000230270396465,0.000101681223715,0.000331951620179
difference,-0.000229493606996,0.000349293833316,0.000578787440313
side,-0.000227699035326,0.000580901065111,0.000808600100437
amount,-0.000227000306251,0.000215601853988,0.000442602160239
whole,-0.000225982524049,0.000199596476181,0.00042557900023
known,-0.000224262470765,0.00107800926994,0.0013022717407
think,-0.000223565512694,8.28513674712e-05,0.000306416880165
big,-0.000223489223304,6.59044968521e-05,0.000289393720156
meter,-0.000216708050144,3.01277699895e-05,0.000246835820133
measurement,-0.000216300583062,0.000149697357136,0.000365997940198
hundred,-0.000215092077385,9.13248027808e-05,0.000306416880165
horizontal,-0.00021313280237,7.6260917786e-05,0.000289393720156
money,-0.000210117600459,3.67182196748e-05,0.000246835820133
planck,-0.000209443120512,9.69737596538e-05,0.000306416880165
count,-0.000207483845497,8.19098746591e-05,0.000289393720156
wrong,-0.000207293122022,3.95426981113e-05,0.000246835820133
first,-0.000207275684447,0.00171634139659,0.00192361708104
said,-0.000204264024543,0.000417081315793,0.000621345340336
need,-0.000203958866983,0.000349293833316,0.000553252700299
positive,-0.00020352537977,0.000673167360704,0.000876692740473
letter,-0.000201134388546,0.000352118311753,0.000553252700299
end,-0.000200714796901,0.000258910523348,0.000459625320248
calculus,-0.000199568685046,0.000634566155405,0.00083413484045
add,-0.000196529234006,0.000169468706191,0.000365997940198
before,-0.00019623620101,0.000314458599266,0.000510694800276
exponent,-0.000194798827162,0.000205245433054,0.000400044260216
electric,-0.000194302946127,9.50907740295e-05,0.000289393720156
born,-0.000189188014984,0.000219367825236,0.000408555840221
around,-0.000188742403208,0.000330463977073,0.00051920638028
multiply,-0.000188501410474,6.68459896643e-05,0.000255347400138
axis,-0.000188284666867,0.000228782753358,0.000417067420225
place,-0.000182940867554,0.000302219192708,0.000485160060262
magnetic,-0.000181987250178,9.03833099686e-05,0.000272370560147
good,-0.00017875530466,0.000212777375551,0.000391532680211
